row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Economic & Productivity Losses,Transition Risks,Social Stressors
1837,"NY, Chenango",36017,"+42.4897320,-075.6049051",0.466393497619137,0.379769642819516,0.337666096533724,0.210146321941779,0.937991929181528
1838,"NY, Clinton",36019,"+44.7527103,-073.7056478",0.424365274456528,0.18068513709857,0.149070213050746,0.375516390650714,0.99218935702608
1839,"NY, Columbia",36021,"+42.2477286,-073.6268046",0.466379231854584,0.3480846435029,0.278843644145782,0.382050210838992,0.856538428930663
1840,"NY, Cortland",36023,"+42.5938237,-076.0762647",0.482693241703081,0.391787111630938,0.207834162801982,0.372755621557076,0.958396070822327
1841,"NY, Delaware",36025,"+42.1939865,-074.9667280",0.428661726466563,0.230417197083146,0.342974968400591,0.176004810817118,0.965249929565399
1842,"NY, Dutchess",36027,"+41.7550085,-073.7399512",0.407450849433736,0.306102034542419,0.214229887033063,0.265361703814545,0.844109772344918
1843,"NY, Erie",36029,"+42.7527590,-078.7781922",0.384169449358003,0.291769526271386,0.056803645605971,0.30557690694521,0.882527718609443
1844,"NY, Essex",36031,"+44.1089711,-073.7775726",0.365417550529719,0.165295860491137,0.176835427538866,0.129899966953358,0.989638947135515
1845,"NY, Franklin",36033,"+44.5943743,-074.3106698",0.40468428893324,0.270989534183786,0.0867197683774711,0.273459959822551,0.987567893349152
1846,"NY, Fulton",36035,"+43.1156093,-074.4236782",0.451228841946225,0.41232190484741,0.101651002587273,0.321865444597676,0.969077015752541
1847,"NY, Genesee",36037,"+43.0009096,-078.1927784",0.506277005317023,0.437833181268663,0.201806680061876,0.524137793524911,0.861330366412642
1848,"NY, Greene",36039,"+42.2869511,-074.1494949",0.38889106159272,0.253209878142649,0.25936873050229,0.123642223674444,0.919343414051496
1849,"NY, Hamilton",36041,"+43.6578786,-074.5024556",0.393667741136686,0.382840200784856,0.0514233803686674,0.146464581515188,0.993942801878033
1850,"NY, Herkimer",36043,"+43.4616351,-074.8946938",0.39849283636792,0.251771979791213,0.047842399182294,0.303920445489027,0.990436521009146
1851,"NY, Jefferson",36045,"+43.9953714,-076.0535218",0.453655161705304,0.409849966727361,0.128526718422265,0.345424007530057,0.930819954141532
1852,"NY, Kings",36047,"+40.6351332,-073.9507774",0.452942725903468,0.566503318229352,0.0670214153493275,0.39916697921955,0.779079190815643
1853,"NY, Lewis",36049,"+43.7863965,-075.4426165",0.455785000278794,0.35500117231523,0.103201331966434,0.396498235762366,0.968439261071145
1854,"NY, Livingston",36051,"+42.7274845,-077.7697795",0.452838707523096,0.281630273658531,0.207179073966194,0.463768976010686,0.858776506456974
1855,"NY, Madison",36053,"+42.9100255,-075.6635749",0.448967512487512,0.265832543225151,0.208371637952145,0.380485775019263,0.94118009375349
1856,"NY, Monroe",36055,"+43.4644751,-077.6646556",0.356979344263532,0.214360454532839,0.0633769691641481,0.295546112571658,0.854633840785482
1857,"NY, Montgomery",36057,"+42.9008912,-074.4353575",0.443222650818578,0.306443953650559,0.134920883597055,0.36244875027416,0.969077015752541
1858,"NY, Nassau",36059,"+40.7296870,-073.5893844",0.444662964517147,0.570762585793246,0.0789040290577672,0.380669826292173,0.7483154169254
1859,"NY, New York",36061,"+40.7765574,-073.9701736",0.399733304602658,0.321220742134051,0.10112276769757,0.397510517763366,0.779079190815643
1860,"NY, Niagara",36063,"+43.4567309,-078.7921425",0.429421637641855,0.353389177537172,0.0656451679141652,0.416283747600107,0.882368457515974
1861,"NY, Oneida",36065,"+43.2427273,-075.4342824",0.398568543043415,0.311135806945908,0.041694621940257,0.253398371075446,0.988045372212049
1862,"NY, Onondaga",36067,"+43.0065299,-076.1961167",0.433690476561429,0.409763510117206,0.0931758394947745,0.336865623339778,0.894956933293955
1863,"NY, Ontario",36069,"+42.8566949,-077.3032768",0.441770062233995,0.298309822992488,0.215302137504202,0.41333892723356,0.840129361205733
1864,"NY, Orange",36071,"+41.4024096,-074.3062522",0.429537821146211,0.245460647249962,0.236447066616574,0.353246186628699,0.882997384089609
1865,"NY, Orleans",36073,"+43.5022867,-078.2297258",0.452033969243806,0.392374614840168,0.165257229077845,0.384074774840993,0.866429258216216
1866,"NY, Oswego",36075,"+43.4614428,-076.2092580",0.401983232218122,0.354136606213689,0.129183632494688,0.229655756870156,0.894956933293955
1867,"NY, Otsego",36077,"+42.6297762,-075.0288410",0.416057150648506,0.311254127577246,0.19768185441,0.172507836631843,0.982784783974935
1868,"NY, Putnam",36079,"+41.4279035,-073.7438816",0.379225888873476,0.337906950443074,0.13719332221967,0.174900503179663,0.866902779651496
1869,"NY, Queens",36081,"+40.6585571,-073.8379293",0.450570998147652,0.564027775457511,0.0907284823613695,0.407817389046283,0.739710345725443
1870,"NY, Rensselaer",36083,"+42.7104206,-073.5138454",0.431273914953099,0.312867002880933,0.206820757199418,0.301527778941207,0.903880120790838
1871,"NY, Richmond",36085,"+40.5638553,-074.1370633",0.484878507022446,0.692787010605239,0.114499926990535,0.394749748669728,0.737477341824282
1872,"NY, Rockland",36087,"+41.1547851,-074.0247721",0.394929884674018,0.294862675222384,0.149913567440212,0.273459959822551,0.861483336210924
1873,"NY, St. Lawrence",36089,"+44.4881125,-075.0743110",0.450724886635427,0.439016139934206,0.0962762510856355,0.293429522933202,0.974177632588665
1874,"NY, Saratoga",36091,"+43.1061353,-073.8553872",0.430067965152402,0.288343125886405,0.21034542223047,0.295546112571658,0.926037199921075
1875,"NY, Schenectady",36093,"+42.8175421,-074.0435834",0.410229055548465,0.280796113207601,0.165496106922362,0.264441447449999,0.930182554613896
1876,"NY, Schoharie",36095,"+42.5912940,-074.4381718",0.437805314299786,0.254081020669979,0.27101539434998,0.256251165805539,0.969873676373645
1877,"NY, Schuyler",36097,"+42.4197760,-076.9386038",0.461173108515758,0.299044236399558,0.308521174265989,0.387755800299178,0.849371223098308
1878,"NY, Seneca",36099,"+42.7822943,-076.8270880",0.461122402145056,0.375385423165644,0.151524452847293,0.430271644341208,0.88730808822608
1879,"NY, Steuben",36101,"+42.2667252,-077.3855253",0.41770899301443,0.32750797028622,0.181615361039411,0.292417240932201,0.869295399799886
1880,"NY, Suffolk",36103,"+40.9435540,-072.6922184",0.421407359207006,0.542951926758715,0.0428908363994774,0.339350315524052,0.760436358145779
1881,"NY, Sullivan",36105,"+41.7201763,-074.7646796",0.423217310160274,0.267507082839262,0.323090764454733,0.198551091748498,0.903720301598603
1882,"NY, Tioga",36107,"+42.1780568,-076.2974503",0.463873029667989,0.302585242698381,0.380423405465671,0.259195986172086,0.913287484335817
1883,"NY, Tompkins",36109,"+42.4532811,-076.4737116",0.405224775513307,0.225642574378711,0.166269417855986,0.315699726955217,0.913287382863314
1884,"NY, Ulster",36111,"+41.9472321,-074.2654470",0.431532922384853,0.28450717101844,0.274303748275532,0.262324857811543,0.904995912433898
1885,"NY, Warren",36113,"+43.5551053,-073.8381388",0.428406217181278,0.420589875401022,0.109056215767307,0.261128524537633,0.922850253019149
1886,"NY, Washington",36115,"+43.3123766,-073.4394282",0.495270082557972,0.430273015738283,0.193564253653135,0.39677431267173,0.960468748168738
1887,"NY, Wayne",36117,"+43.4587577,-077.0631637",0.415313467084718,0.261219937236371,0.181740941122429,0.385179082478449,0.833113907501624
1888,"NY, Westchester",36119,"+41.1527698,-073.7459120",0.378102559687287,0.262028452378369,0.0720991095887286,0.322693675325768,0.855589001456283
1889,"NY, Wyoming",36121,"+42.7013627,-078.2285667",0.463245531995059,0.209395308095526,0.202276925662675,0.513830922241995,0.927478971980043
1890,"NY, Yates",36123,"+42.6382370,-077.1043238",0.46066647452833,0.168148928626223,0.338741046834051,0.454842489274589,0.880933433378457
1891,"NC, Alamance",37001,"+36.0419739,-079.3999353",0.413553308210944,0.345738890613046,0.58451242986148,0.302235137535263,0.421726774833987
1892,"NC, Alexander",37003,"+35.9209506,-081.1774668",0.555098173218277,0.499631656687376,0.698984255812999,0.528802254486515,0.492974525886219
1893,"NC, Alleghany",37005,"+36.4893563,-081.1322988",0.459672107031386,0.49928583024676,0.267610016138134,0.430426849116536,0.641365732624115
1894,"NC, Anson",37007,"+34.9749961,-080.1099594",0.552730559333101,0.552346001943029,0.792338493175897,0.521808306115965,0.344429436097514
1895,"NC, Ashe",37009,"+36.4363053,-081.4987699",0.434833567822547,0.502515130473073,0.330552141687036,0.278768600239337,0.627498398890743
1896,"NC, Avery",37011,"+36.0728941,-081.9203630",0.413546372009825,0.436116453874711,0.347571123387518,0.203307578346557,0.667190332430516
1897,"NC, Beaufort",37013,"+35.4823128,-076.8420144",0.548578985528932,0.663465171878173,0.690994567639467,0.443310438220182,0.396545764377905
1898,"NC, Bertie",37015,"+36.0613302,-076.9623670",0.590935499382381,0.602014966763033,0.642382926280213,0.679448221362713,0.439895883123565
1899,"NC, Bladen",37017,"+34.5919485,-078.5395125",0.618029580546572,0.582936150189809,0.831275581832203,0.707424014844915,0.350482575319361
1900,"NC, Brunswick",37019,"+34.0387081,-078.2276879",0.532702180793142,0.853483868276755,0.583442346858844,0.385150235980868,0.308732272056101
1901,"NC, Buncombe",37021,"+35.6093714,-082.5304259",0.378585722717282,0.427537960454902,0.214108889054512,0.313094162636907,0.559601878722804
1902,"NC, Burke",37023,"+35.7461820,-081.7061795",0.458563651851788,0.458046027203245,0.631025334284484,0.291100035524255,0.454083210395168
1903,"NC, Cabarrus",37025,"+35.3878448,-080.5528682",0.421117556416772,0.41510749760726,0.528794172627839,0.393432543261783,0.347136012170206
1904,"NC, Caldwell",37027,"+35.9578566,-081.5300759",0.48154909439334,0.447269356584592,0.624275209940239,0.403279286362426,0.451372524686104
1905,"NC, Camden",37029,"+36.3423438,-076.1624876",0.565684745958353,0.758046749720539,0.6241638134669,0.426285695476079,0.454242725169894
1906,"NC, Carteret",37031,"+34.8583130,-076.5269665",0.499464083910239,0.882671119065834,0.456953999473723,0.308860983359995,0.349370233741403
1907,"NC, Caswell",37033,"+36.3930972,-079.3325457",0.478387155849635,0.438290224003789,0.57674889991467,0.467697231880654,0.430812267599429
1908,"NC, Catawba",37035,"+35.6631822,-081.2141513",0.461138585986697,0.434332729082658,0.576206918711565,0.364628519051489,0.469386177101076
1909,"NC, Chatham",37037,"+35.7049939,-079.2514542",0.510145779075718,0.452036825018294,0.736436400389992,0.481225000439481,0.370884890455106
1910,"NC, Cherokee",37039,"+35.1362326,-084.0613080",0.436550622554071,0.4919128314453,0.451259698470908,0.362327878140124,0.440702082159952
1911,"NC, Chowan",37041,"+36.1272880,-076.6020704",0.563794226236113,0.780098495980037,0.573586107059255,0.450120335317823,0.451371966587337
1912,"NC, Clay",37043,"+35.0529971,-083.7522638",0.380549957707048,0.511994951939415,0.335100517302483,0.167785682675077,0.507318678911218
1913,"NC, Cleveland",37045,"+35.3346302,-081.5571145",0.46548881087172,0.539031683979295,0.411440925455815,0.458034540052919,0.45344809399885
1914,"NC, Columbus",37047,"+34.2604711,-078.6363776",0.499145407901529,0.421593807100761,0.690997096352721,0.587054482362284,0.29693624579035
1915,"NC, Craven",37049,"+35.1181789,-077.0825413",0.517963728911061,0.807339785130001,0.503298830023317,0.426193669839624,0.335022630651302
1916,"NC, Cumberland",37051,"+35.0501921,-078.8287186",0.443927961489775,0.569621832226075,0.440710306046553,0.401346747996879,0.364032959689592
1917,"NC, Currituck",37053,"+36.3721739,-075.9412242",0.505363883575459,0.903279518721568,0.413232509289694,0.250700781120681,0.454242725169894
1918,"NC, Dare",37055,"+35.6062688,-075.7675364",0.504857324867932,0.862858026667669,0.496603044494706,0.21895193654384,0.441016291765511
1919,"NC, Davidson",37057,"+35.7951225,-080.2065247",0.475478667128344,0.549060650757172,0.586480833494309,0.334444110294377,0.431929073967518
1920,"NC, Davie",37059,"+35.9293560,-080.5425423",0.470021618803349,0.511994951939415,0.578535977695608,0.356990391225757,0.432565154352615
1921,"NC, Duplin",37061,"+34.9344033,-077.9335434",0.562858579535036,0.31496033739818,0.850564967776968,0.78675011346879,0.299158899496204
1922,"NC, Durham",37063,"+36.0365885,-078.8779193",0.418145562401068,0.426068198082282,0.504189754642566,0.365548775416035,0.376775521463388
1923,"NC, Edgecombe",37065,"+35.9170554,-077.6026551",0.490791236752398,0.326607792830627,0.693502785006898,0.552728919964714,0.390325449207355
1924,"NC, Forsyth",37067,"+36.1316671,-080.2572892",0.385313443117268,0.3678717828125,0.393941165018123,0.347511750670932,0.431929073967518
1925,"NC, Franklin",37069,"+36.0882406,-078.2830903",0.494285281603981,0.439198486189648,0.715295711150219,0.39996636345006,0.422680565625997
1926,"NC, Gaston",37071,"+35.2933443,-081.1772556",0.405304756832344,0.552346001943029,0.317205783262276,0.301406906807172,0.450260335316901
1927,"NC, Gates",37073,"+36.4421353,-076.7023552",0.541759161425891,0.797634961849136,0.510818614827918,0.449292104589731,0.40929096443678
1928,"NC, Graham",37075,"+35.3481113,-083.8309088",0.423907441282448,0.583524974187482,0.367589463213116,0.230179064191303,0.514336263537891
1929,"NC, Granville",37077,"+36.2998840,-078.6576338",0.443322640990167,0.476244675861447,0.556501664007398,0.32312495701046,0.417419267081361
1930,"NC, Greene",37079,"+35.4819328,-077.6816672",0.551474062718526,0.320709234194189,0.745518435650522,0.738344628693664,0.401323952335727
1931,"NC, Guilford",37081,"+36.0790650,-079.7886652",0.40545090052096,0.451159904041527,0.350228477798278,0.335732469204742,0.484682751039294
1932,"NC, Halifax",37083,"+36.2514376,-077.6448423",0.481889857917663,0.400293011620295,0.548081219988166,0.512513716834049,0.466671483228143
1933,"NC, Harnett",37085,"+35.3686348,-078.8716104",0.459460951604378,0.403751276026459,0.608698811618848,0.458494668235193,0.36689905053701
1934,"NC, Haywood",37087,"+35.5570974,-082.9728070",0.359400983637788,0.439814799096787,0.191826019965047,0.21655926999602,0.589403845493299
1935,"NC, Henderson",37089,"+35.3364243,-082.4796336",0.461623477666683,0.477615626748687,0.369145439418115,0.433279643846629,0.5664532006533
1936,"NC, Hertford",37091,"+36.3635174,-076.9816160",0.454190368279122,0.536798093140326,0.498098369607376,0.379904774702955,0.401960235665829
1937,"NC, Hoke",37093,"+35.0172328,-079.2419636",0.545325110737395,0.700181797317058,0.642738904462552,0.545274843411891,0.293104897758082
1938,"NC, Hyde",37095,"+35.4081567,-076.1536867",0.558228279221347,0.835955519753293,0.553699526503196,0.44846387386164,0.394794196767259
1939,"NC, Iredell",37097,"+35.8063558,-080.8745449",0.492987724162322,0.510957472617566,0.475579626708688,0.475703462252205,0.50971033507083
1940,"NC, Jackson",37099,"+35.2864625,-083.1306405",0.379840249160473,0.516434644707886,0.281707136218931,0.136588991916964,0.584630223798113
1941,"NC, Johnston",37101,"+35.5134050,-078.3672671",0.469570354055658,0.322914345532359,0.665969774841851,0.453801360776007,0.435595935072413
1942,"NC, Jones",37103,"+35.0321598,-077.3564428",0.569596920064933,0.594369913058775,0.623810173869,0.725184962680655,0.335022630651302
1943,"NC, Lee",37105,"+35.4760747,-079.1722200",0.459224178375701,0.421796520610311,0.69606838325102,0.356438237407029,0.362593572234444
1944,"NC, Lenoir",37107,"+35.2380617,-077.6390233",0.506371717404684,0.321593309441688,0.699651550918778,0.617422942392306,0.386819066865965
1945,"NC, Lincoln",37109,"+35.4878252,-081.2251762",0.478157547677999,0.493147410925817,0.575251407333497,0.401622824906243,0.442608547546438
1946,"NC, McDowell",37111,"+35.6822317,-082.0480292",0.413968187634651,0.480468694883773,0.292887965454355,0.240669986747129,0.641846103453348
1947,"NC, Macon",37113,"+35.1529593,-083.4219010",0.367766793457313,0.446263741283926,0.306671696207615,0.213522423993018,0.504609312344693
1948,"NC, Madison",37115,"+35.8640801,-082.7127309",0.37723617100681,0.492486163695196,0.285415484699193,0.171282656860352,0.5597603787725
1949,"NC, Martin",37117,"+35.8410585,-077.1128666",0.572725978221247,0.769927131698166,0.660895959230298,0.415242619101525,0.444838202855
1950,"NC, Mecklenburg",37119,"+35.2468623,-080.8338317",0.370641384191521,0.37626919063351,0.319236244940672,0.37281880069595,0.414241300495952
1951,"NC, Mitchell",37121,"+36.0131020,-082.1635541",0.366252197970816,0.421969433830619,0.292510844947669,0.119840326082224,0.630688187022753
1952,"NC, Montgomery",37123,"+35.3380706,-079.9041962",0.523800111807705,0.550357499909484,0.689021486837762,0.443494489493091,0.412326970990483
1953,"NC, Moore",37125,"+35.3101631,-079.4806639",0.448562962530206,0.372689166042771,0.628525672713777,0.37162246742204,0.421414543942236
1954,"NC, Nash",37127,"+35.9659447,-077.9875546",0.472389896737335,0.326867162661089,0.675942924850445,0.473310795704385,0.413438703733422
1955,"NC, New Hanover",37129,"+34.1774660,-077.8713775",0.510652780914861,0.817972407259107,0.589531203180779,0.347419725034477,0.28768778818508
1956,"NC, Northampton",37131,"+36.4217739,-077.3983518",0.510848455288487,0.568538207858004,0.495410993856558,0.493648461360854,0.485796158078533
1957,"NC, Onslow",37133,"+34.7634600,-077.5032971",0.565789816304158,0.839698166421057,0.590252646973377,0.538188869404886,0.295019582417311
